label,content
1,砷化镓晶棒生产、销售；微电子和光电子材料领域内的技术开发、技术服务、技术转让；自营和代理货物及技术的进出口业务。
1,代理机动车辆保险；二类汽车维修（乘用车）；汽车养护用品、汽车配件、摩托车配件、橡塑制品、润滑油、润滑脂的销售；贸易咨询服务；二手车经纪。
1,叉车及配件销售、安装、维修、养护；机械设备及配件、金属制品、五金交电、电动工具及配件销售。
1,许可经营项目：无 一般经营项目：金属材料及其制品的销售。
1,危险化学品的批发（按危险化学品经营许可证所列项目经营）；国产及进口测绘仪器、环保仪器、检测仪器、分析仪器、实验仪器、自动化仪表、电教设备的销售及运营维护；玻璃器皿、一类医疗器械、办公设备、金属材料、建筑材料、化工产品（危险化学品、易燃易爆品除外）、消防器材、安全防护设备、劳保用品、食品添加剂的销售；房屋装潢、维修；防水工程的施工；家用电器的销售及维修；消防工程的施工。
1,汽车、摩托车销售，摩托车及汽车零配件销售及售后服务，钢材、化工产品、机电产品、五金、建筑材料销售，自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。
1,建筑工程机械及配件销售、维修；建筑工程机械设备租赁；柴油机及配件销售；道路工程、桥梁工程、土石方工程、园林绿化工程、水利工程、房屋建筑工程设计、施工；建筑劳务分包。
1,化肥、农药（不含危化品）、包装种子销售。该公司为先照后证企业
1,医疗器械（其中三类医疗器械须取得许可证后方可经营）、消毒产品、电子产品、建材、金属材料、文具用品、家用电器、五金产品、办公用品、计算机及辅助设备销售。
1,许可经营项目：无 一般经营项目：金属制品、金属模具、模具钢材加工、销售；电子材料、劳保用品的销售。
1,生鲜食用农产品销售。
1,电栀ˉ及配件销售、安装、改造、维修、技术咨询、技术服务；五金产品、日用品、化妆品、服装、鞋帽、医疗器械销售。
1,建筑材料、金属材料、五金产品、办公用品、电子产品、家用电器、工艺品、劳护用品、包装材料、通讯器材、地毯、照明灯具的销售；金属制品、石棉制品、机械设备、玻璃制品的加工、销售；展柜制作；建筑装修装饰工程、建筑智能化工程的设计、施工；机电设备安装。
1,五金材料的销售。
1,煤炭、建筑材料、化工产品、仪器仪表、计算机及配件、服装、日用品、五金交电、消防器材、金属材料、电子产品销售；矿山机械设备及配件加工、销售；建筑工程用机械设备租赁；土石方工程施工。
1,铬黄、钼铬红、大红粉、铁钛粉、铁红粉、钛白粉、铁蓝、酞箐蓝、酞箐绿加工、销售；橡胶制品、塑料制品、电子产品、机械设备加工、销售；耐火保温材料销售。
1,预包装食品兼散装食品、乳制品（含婴幼儿配方乳粉）、保健食品、烟草制品零售，熟食制作销售，生肉分割销售，百货、鞋帽、五金、交电、针织织品、工艺美术品（专营除外）、家俱、儿童玩具、服装、文化办公用品、日用杂货（不含烟花爆竹）、花卉、化妆品及卫生用品、床上用纺织品、厨房卫生间用具、塑料制品、医疗器材、家用电器、钟表、婴儿用品、小物品及礼品、果品、蔬菜、肉、禽、蛋、奶及水产品批发零售，柜台出租，其他企业管理服务。
1,电热系统材料研发、销售、按装调试，工程设计、装潢工程施工，建筑材料（不含水泥、黄沙、石子）销售。(依法须经批准的项目，经相关部门批准后方可开展经营活动)
1,五金模具、机械设备及配件生产、销售及上门维修服务；电子产品销售；自营和代理商品及技术的进出口业务。
1,合金材料、有色金属材料销售，自营和代理各类商品及技术的进出口业务。
1,建筑材料、水电配件、建筑机械、装饰材料、钢材、钢板、钢管、机电设备、五金工具、灯具、洁具、电动工具、防水材料、防火材料、安全设备器具销售。
1,润滑油、燃料油、化工产品（不含危化品）、五金建材、金属材料、机电设备、劳保用品、百货用品、办公用品销售；道路货物运输（须取得许可或批准后方可经营）；普通货物仓储服务；货运代理；汽车租赁。
1,塑料制品、橡胶制品、化工产品及原料（不含危险化学品）、电力电子元器件、电子设备、集成电路、包装材料、电气机械及器材、助焊剂、胶水、金属材料及其制品的销售。
1,服装、鞋帽、箱包、饰品、电子产品、瑜伽垫、日用百货批发、零售；互联网计算机软件的开发、设计、制作、销售并提供相关的技术咨询、技术服务、技术转让；设计、制作、代理、发布国内各类广告；网络推广服务。
1,服装、服饰、服装辅料、鞋帽、箱包、床上用品、纺织品、针织品、皮革制品、日用百货的网上销售。
1,计算机软件开发、销售；电子设备及元器件、计算机及配件、办公用品的销售；计算机技术咨询服务。
1,照明设备研发，照明设备、灯具、电光源产品、电线电缆、电气设备、包装材料、晋响设备、标准件、铝型材料、电子系统设备、墙壁开关、电子元器件、工程机械设备配件、家具、五金、水暖器材、家用电器、电子产品、建筑材料、化工产品(不含危险化学品)销售，室内装饰工程设计，机械设备、机电设备、水电安装。
1,生产、销售：一类、二类、三类医疗器械及耗材（按许可证所列范围和方式经营）、纺织品、服装。
1,纸制品、针纺织品、工艺品、日用百货、服装及饰品、电子产品、鞋帽、床上用品、五金交电、一类医疗器械、装潢材料（危险品除外）的销售。
1,食品、建筑材料、五金交电、机械产品、办公设备、日用百货、服装、玩具销售；设计、制作、发布、代理国内各类广告；文化艺术交流活动策划、市场营销策划、展览展示服务；道路货运经营。
1,机电设备、减速机、机械配件、数控机床、劳保用品、橡胶轮胎、平胶带、密封件、生铁、金属材料销售。
1,PTA（精对苯二甲酸）、MEG（乙二醇）、聚酯切片、化纤原料、纺织面料、五金、日用品、电器销售；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。
1,废旧物资回收；房屋拆除；电子产品、有色金属销售。
1,研发、销售：自动化设备、自动化仪器仪表、计算机软硬件及配件、自动化系统软件及核心测控系统板、称重设备、温湿度控制器及传感器、通讯器材、五金交电、电气产品、电子元器件；从事上述产品及技术的进出口业务(国家限定企业经营或禁止进出口的商品及技术除外)。
1,铝锭、铝材、钢材、铜材、铝中间合金销售。
1,纺织技术研发；针纺织品、服装及面辅料、床上用品、家居饰品、鞋帽的销售。
1,计算机软硬件及辅助设备、通信设备（不含卫星广播电视地面接收设施及发射装置）、办公用机械、电子产品、通用设备及配件、专用设备及配件、仪器仪表、五金交电、建筑材料、金属材料、化工产品及原料、装饰装潢材料、服装、鞋帽、针纺织品、包装材料、工艺美术品、日用品、文具用品的销售；计算机软硬件及通讯设备的技术服务。
1,化工产品（危险品除外）、建筑材料（危险品除外）、板材、肥料（碳酸氢铵除外）销售。
1,水产品、肉类制品、调味品、水果、蔬菜制品、饮料、预包装食品的研制、开发、销售；水产、畜禽养殖。*
1,船舶工程、海洋工程施工、设计及技术咨询服务；钢结构加工；港口工程、消防工程施工；海上平台维修；消防船舶及其他船舶、船舶配件销售；金属制品、不锈钢制品及附件制造、销售；电力设备、电子产品销售；服装生产、销售；化工产品（不含危险化学品）、建筑装潢材料、高低压电器、电线电缆、办公用品、劳保用品批发与零售；房屋建筑工程施工；经济贸易咨询服务；蔬菜、花卉种植。
1,节能饮水机、开水器、净水器、耗材、节能电子产品、监控设备、安防产品、网络设备及办公设备批发、零售、安装及维修；五金交电、玩具礼品、办公用品批发、零售。
1,研发、加工、销售：包装材料及制品；印刷材料、电子材料、绝缘材料、办公材料、胶粘制品、五金淙具、的销售和技术开发；货物及技术的进出口业务。
1,五金、交电、化工原料（不含危险化学品）、百货 、服装、鞋帽、金属材料、建筑装潢材料、阀门、标准件、筛网、保温材料、石棉制品、胶片、水暖器材、不锈钢制品、锅炉配件、针纺织品、布匹、劳保用品、机床机械配件批发、零售。
1,家具、乐器及配件、电气设备、五金产品、电子产品、计算机及配件、通讯器材（不含无线电发射设备及地面卫星接收设施）、仪器仪表、电动工具、文具用品、建筑工程机械及配件、照相器材批发、零售；自营和代理各类商品及技术的进出口业务（国家限定经营或禁止进出口的商品和技术除外）；摄影服务。
1,电气机械、五金、低压电器、电焊条、电工器材、普通机械、轴承、橡胶制品、水暖器材、标准件的零售。
1,机电设备安装工程专业承包；机电设备、建筑材料、水暖管件、五金交电、装饰装修材料销售；空调及空调设备销售、安装、维修；室内外装饰装潢服务。
1,废金属、废纸回收、销售；机械设备、金属制品、电子器材、建筑材料、纸板、劳保用品、塑料制品、日用百货、化工产品（不含危险化学品）销售；保洁服务；自营和代理各类商品和技术的进出口业务（国家限定企业经营或禁止进出口商品和技术除外）。
1,流体控制设备、阀门、电磁阀、限位开关、电气定位器、五金电器、管件、仪器仪表、机电产品、机械设备、电气元件、气动元件、自动化设备和物联网传感技术的研发、设计、服务、销售；自营和代理各类商品及技术的进出口业务。
1,电子元器件、环保设备、仪器仪表生产销售；办公设备、计算机及辅助设备、化工设备、电子和电工机械专用设备、制冷设备、玻璃仪器、劳保用品、铝合金制品、箱包、橡塑制品批发；电子产品技术开发；电子产品、办公设备及计算机维修；一类、二类医疗器械销售；自营和代理各类商品和技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。
1,通讯器材及零配件、无线电终端设备、电脑配件、家用电器、电子产品、自动化办公设备用品、文化用品、工艺礼品的批发、零售，代办移动电话入网服务，无限电路终端设备维修。
1,轴承、汽车配件、橡塑制品、电动工具、钢材、通用机械及配件、电气机械及器材的销售。
1,金属材料、建材、五金交电、机械设备、电子产品的销售。
1,研发、设计、加工、销售：光学产品、五金配件、模具、机器设备（以上加工项目不含橡胶塑料及危化品）；研发、设计、销售：光学材料、塑胶膜片；提供镀膜技术支持和技术咨询服务。
1,承接：建筑装饰工程、机电安装工程、钢结构工程、净化工程；机电设备、淙具的销售及维修；销售：工程设备、电动工具及元器件、五金交电、电子产品及配件、劳保用品、办公用品、印刷器材及配件、彩钢板、钢材、不锈钢制品、铝合金制品、玻璃制品。
1,服装、鞋帽、玩具、珠宝首饰、金银制品、日用百货、工艺品、文化用品、办公用品、床上用品、针纺织品、化妆品、陶瓷制品、橡胶制品、塑料制品、金属制品、电子产品、化工产品（不含化学危险品）、摄影器材、通信器材（不含广播、电视、卫星地面接收设施）、健身器材、机电设备、机械设备、音响设备、制冷设备、建筑材料、包装材料、金属材料、消防器材、五金交电、电子元器件、电线电缆、家用电器、仪器仪表、船舶配件、钢材、I类医疗器械销售；经济信息咨询；商务信息咨询；企业形象策划；市场营销策划；展览展示服务；提供劳务服务。
1,五金产品、消防器材及配件、矿山机械设备及配件、建筑工程用机械设备及配件、钢材、建材、个人职业安全防护用品、水性涂料、管材、管件、防腐保温材料、金属材料（稀贵金属除外）、不锈钢材料及制品销售。
1,自营和代理各类商品及技术的轀?出口业务（国家限定企业经营或禁止进出口的商品和技术除外）；食品、润滑油、针纺织品、体育用品、文具用品、玩具、日用杂货、橡塑制品、纺织、服装及家庭用品、五金产品、工艺品、办公设备、建筑材料、通用机械及配件的销售；百货零售；贸易咨询服务；企业管理服务；会议及展览服务；文化艺术交流策划。（依法需经批准的项目，经相关部门批准后方可开展经营活动）
1,生产、加工、销售：机械设备及配件、模具、五金制品；销售：塑胶制品、五金交电；自营和代理各类商品及技术的进出口业务。
1,起重设备及配件、五金机电的销售、上门维修、上门安装。
1,机电设备、空调设备、配电箱柜、照明灯具、开关、消防产品、电子产品、安防监控设备、办公设备销售；电教设备安装及销售；计算机及配件、软件产品、网络工程设计、施工、综合布线。
1,金属材料、非金属材料、绝缘材料、复合材料、化工产品及原料（以上均除危险化学品）、包装材料、五金、通用机械设备、监控设备、电子产品的销售；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。
1,会计计算机、现金出纳机、转帐ＰＯＳ机、银行专用机器销售。（依法须经批准的项目
1,自营和代理饲料原料进出口业务（国家限定企业经营或禁止进出口的商品除外）；谷物、菜粕、棉粕、豆粕、食用油（豆油、菜油、棕榈油）、日用品百货、纺织品、化肥、砂石、化工产品（危险化学除外）批发、零售。
1,服装、服饰、纺织品、服装面辅料、鞋子、皮革制品、箱包销售。
1,食品添加剂销售；预包装食品批发（商品类别限《食品流通许可证》核定范围）。(凭许可证经营)。化工产品、机械设备、五金电器、电子产品、建筑材料、服装、纺织品销售；装饰工程设计、施工。(依法须经批准的项目，经相关部门批准后方可开展经营活动)
1,自营和代理各类商品及技术的进出口业务，但国家限定企业经营或禁止进出口的商品和技术除外；化纤产品、化工原料及产品（除危险品）、纺织原料及产品、工艺美术品（除金银饰品）、塑料制品、金属材料及制品、仪器仪表、建筑材料、家用电器、机械设备、日用品的销售；包装服务。
1,五金工具、包装材料、交电、普通机械、卫生洁具、针纺织品、百货、金属模具、日用百货、润滑油的销售；水电工程的施工与承包；机械设备的维修；室内外装饰工程设计与施工。
1,金属材料、建筑材料、装璜材料、化工原料、电线电缆、五金工具、五金交电、机械设备及配件、机电设备及配件、汽车零部件、劳保用品、办公用品、橡塑制品、箱包面料销售。
1,销售：建材、橡塑制品、保温材料、金属材料及制品；防腐保温工程、管道安装工程的施工。
1,服装、鞋帽、箱包、工艺品、礼品、水晶制品、玩具、家居用品、日用品、电子产品、电脑及配件、汽车配件批发与零售。
1,建筑材料、工业用板材、工程机械、电脑电器、木材批发、零售。
1,办公用品、日用百货、工艺品销售；商务信息咨询。
1,机电设备、自动化设备的销售、安装及上门维修；机电设备、自动化设备的技术开发；机器人应用工程和技术咨询服务；模具、夹具、检具的设计和销售；五金交电、工量具、刀具、金属材料、橡塑制品、包装材料、化工产品（不含危险化学品及易制毒化学品）的销售；货物及技术的进出口业务。
1,机械设备及配件、电子产品、五金产品、水暖部件、建材、文具用品、体育用品及器材、化工产品（危险化学品除外）、日用品、金属及金属矿、玩具、纺织品、针织品、食品销售；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品及技术除外）。
1,电源、数据、信号的防雷产品、防雷装置、通信设备的销售及技术咨询、技术服务、技术开发、技术转让。
1,合成洗涤剂的沐浴用制剂、日化产品的表面活性剂和中间体表面活性剂产品销售。
1,针纺织品及原辅料、服装、鞋帽、皮革制品、工艺品、文化办公用品、建筑材料、装饰材料、五金产品、电器的销售。
1,煤炭、化工产品（不含危险品）、矿产品、新能源产品、清洁能源、非食用植物油销售。。***
1,金属材料（稀贵金属除外）、机电产品（专营除外）、五金交电、建筑装饰材料、办公文化用品销售。
1,化工产品销售[醋酸（浓度＜10%）、醋酸钠、纯碱、元明粉、新型纺纱润滑剂、纺织印染助剂]。
1,五金、交电、建筑装璜材料、金属材料、陶瓷制品、日用百货、针纺织品、水暖器材、化工产品（不含危险化学品）；卫生洁具、灯具、地板及辅材、家用电器、门窗销售。
1,电子产品、计算机及配件、办公耗材、通讯设备、数码产品、五金、机电产品、电线电缆、仪器仪表、电子元器件、装饰材料、日用百货、文化用品、服装鞋帽销售；计算机软件开发；网络技术咨询。。
1,纸、纸制品、文教用品、针纺织品、塑料制品、造纸原料的销售。
1,针纺织品、服装服饰、鞋帽、皮革制品、纺织原料、机械设备销售。
1,机械设备及配件、汽车及零配件、内燃机气缸套、电子元配件、电子产品、锻打及液压设备、钢铁、生铁、金属炉料、消防器材销售；五金机电、金属材料、水暖器材、办公用品、棉纺织品销售。
1,研发、销售：环保设备、机电设备；销售：金属材料、文化办公用品、建材、装饰装潢材料、劳保用品、电子产品、包装材料、保温材料、水暖配件、百货、电线电缆、中央空调、通风设备、厨房设备；承接机电设备的安装、维护、维修。
1,铝型材的研发、加工、销售；铝制品的研发、制造、加工、销售；金属制品、金属材料、模具、汽车零部件、五金产品、电子产品、纺织原料、其他机械设备、劳保用品的销售；自营和代理各类商品及技术的进出口业务，但国家限定企业经营或禁止进出口的商品和技术除外。
1,钢材、建材销售。
1,销售：建筑材料、金属材料、煤炭、五金机电、橡塑制品、劳保用品。
1,二手车交易市场管理服务；二手车、汽车配件销售；汽车维修、美容；洗车服务；二手车评估；停车场管理服务；市场设施租赁；物业管理。
1,服装鞋帽、皮革制品、针纺织品、纺织面料、床上用品、羽绒制品、钟表眼镜及配件、日用百货、办公用品、工艺品、化妆品、洗涤用品、劳保用品的批发零售；服装设计。
1,纺织品的生产、加工、销售（生产、加工另设分支机构）；钢材、电缆、电线、机械设备、五金产品、电动工具、橡胶制品、塑料制品、针纺织品及原料、建筑材料、装饰材料、日用品、床上用品、机械配件的销售。
1,金属材料、机械设备、电子产品、建筑材料、计算机软硬件及辅助设备、五金、交电、钢材、珠宝、通讯设备、照相器材、服装、鞋帽、劳保用品、文化用品、日用品、针纺织品、安防产品、农副产品批发、零售，煤炭、普通化工原料及o§品批发，自营和代理各类商品及技术的进出口业务。
1,塑料粒子、塑料制品、玩具配件、五金模具、包装材料、机电产品、机械设备及配件、酒店用品、环保设备的销售，自营和代理各类商品及技术的进出口业务。
1,销售：塑料制品、五金、建材、家具、木制品、劳保用品、包装材料。
1,汽车（广汽本田品牌汽车销售、进口本田汽车销售）、汽车配件、汽车用电子产品、通信设备、服装、鞋帽、百货、家用电器的销售；一类汽车维修；保险代理服务（按许可证所列范围经营）；汽车清洗服务；汽车置换（按规定经营）；故障车辆拖运服务；预包装食品的零售；信息服务；本公司自有房产租赁；自营和代理各类商品和技术的进出口，国家限定公司经营或禁止进出口的商品和技术除外。
1,机械设备、建筑材料、五金交电、医疗器械、电脑耗材、办公用品、汽车用品、汽车配件、矿产品、煤炭、电线电缆、橡胶制品、服装、鞋帽、木材、针纺织品、日用百货、钢材销售；计算机软件开发及销售。
1,纺织技术研发；针纺织品、服装、服饰、鞋帽、箱包、化学纤维销售。
1,机电设备、五金交电、五金工具、仪器仪表、水暖器材、日用百货、办公用品、橡塑制品、劳防服装、服装辅料、电线电缆、电子产品、通信设备、木材、建筑装潢材料、金属材料、花木、化工产品（不含危险化学品）、计算机软硬件及配件销售；市政工程建设；道路普通货物运输服务；车辆租赁、保洁服务。
1,电子产品、电子材料、电子元器件、化工原料（不含危险品）、防静电产品、胶粘制品、仪器仪表、劳保用品、办公用品、包装材料、五金机电、自动化设备、机械设备、金属模具、金属淙具的销售；货物及技术的进出口业务。（依法须经批准的项目
1,电力设备、电力设备配件、电线、电缆销售。
1,网上贸易代理；电子、通讯与自动控制技术研发；企业形象策划服务；建材、五金产品、电气设备、灯具、文具用品、电子产品、化工原料及产品（危险化学品除外）、化妆品、服装服饰、玩具、鞋包、日用品百货批发、零售；面向成年人开展的培训服务（不含国家统一认可的职业证书的培训）。
1,研发、批发、零售：电子元器件、计算机及配件、仪器仪表、电线电缆、电子产品、通讯设备、机电产品、五金、工量具；计算机网络技术开发、技术服务；电子产品的维护服务。
1,销售：建筑装饰材料、五金交电、水暖材料、钢材、木材、广告材料、日用百货；承接室内装饰工程；生产、加工、销售：不锈钢、铝旱金制品、办公家具、厨具。（依法须经批准的项目，经相关部门批准后方可开展经营活动)
1,自营和代理各类商品和技术的进出口业务，但国家限定企业经营或禁止出口的商品和技术除外；服装鞋帽、小饰品、箱包、日用品、珠宝首饰、初级农产品、化妆品、办公用品、文具用品、体育用品、工艺礼品、电子产品、数码产品、通信设备、家用电器、机械设备、五金交电、建筑材料销售。******
1,五金、五金制品的加工、销售；金属制品、家具、沙发、皮革制品、木制品的生产、加工、销售；沙发辅料的销售；以上产品的设计、研发。
1,饲料原料销售。******
1,家用纺织品、床上用品、纺织品面辅料、家居饰品、服装、服饰、鞋帽、箱包、海绵制品、工艺品、日用百货、洗涤用品、化妆品、家用电器的销售。
1,服装、鞋帽、箱包、食品、保健品、化妆品、日用品、电子产品、通信设备、计算机软硬件及辅助设备、床上用品、针织品、纺织品、家具、卫生洁具、建筑材料、装饰材料、文具销售；自营和代理各类商品及技术的进出口业务(国家限定企业经营或禁止进出口的商品和技术除外)。
1,办公用品、办公设备、监控设备、电子产品、机电产品、电线电缆、仪表仪器、服装及面辅料、鞋帽、针织品、五金产品、日用品、化妆品、食品销售；餐饮服务；标识标牌制作；出版物零售。
1,隔热材料、保温材料、耐火材料、五金机电、防火堵料、环保设备、通用机械设备及配件、化工产品及原料（除危险化学品）的销售。
1,危险化学品销售（凭《危险化学品经营许可证》所列范围经营），钢材、五金、箱包、服装、鞋帽、建材、电子产品、家用电器、日用品、文具、办公用机械、化妆品、洗涤用品、水性涂料、包装材料、体育用品、电动车及配件销售，金属压力容器及配件、阀门、仪器仪表、氧气发生器及配件销售、安装、维修、租赁及售后服务，一类、二类、三类医疗器械（按《医疗器械经营企业许可证》核定范围经营）、工程机械销售、租赁、维修及售后服务，土石方工程、房屋建筑工程、水利工程、市政工程、防腐保温工程、钢结构工程、玻璃幕墙工程、室内外装饰工程、管道安装工程施工，园林绿化工程、地基与基础工程设计及施工，机电设备安装，工程造价及技术咨询服务，建筑物自来水系统安装，通信线路和设备安装
1,洗衣设备的研发、销售、安装和维修，洗衣设备配件的销售、维修，洗衣耗材的批发与零售，机电设备、日用百货、洗涤用品的销售，承包酒店宾馆布草客衣清洗服务，市场营销与企业管理咨询服务
1,许可经营项目：无 一般经营项目：化妆品、日用品、服饰、服装、鞋帽、汽车、机械设备销售。
1,建筑材料销售；家具加工、销售；建筑劳务分包。
1,金属材料、机电设备、五金交电、建筑材料、汽车配件、纺织原料（除棉花）、计算机软件及办公设备、日用百货、办公用品、家具、橡塑制品、通信设备（卫星电视广播地面接收设施除外）、仪器仪表、工艺礼品、包装材料、化工产品（危险化学品除外）、电子元器件销售；网络工程施工；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。
1,通讯器材销售及维修，服装、小饰物、文具用品销售。电话卡、手机卡代理服务。（依法韀?经批准的项目，经相关部门批准后方可开展经营活动）
1,危险化学品销售（按许可证所列项目经营）；农药、化肥、生长激素、不再分装的包装种子零售。
1,以连锁方式经营：儿童用品（不含国家法律、行政法规限制、禁止类）、日用杂品（不含烟花爆竹）、文具用品、体育用品、家电、化妆品、乐器、钟表、电子产品、纺织品、书报刊、特殊医学用途配方食品及其他食品、医疗器械的销售及网上销售；婴儿洗浴；家庭服务；儿童室内游戏娱乐服务；餐饮服务；企业管理咨询服务（不含投资与资产管理）；营养健康咨询；市场营销策划；摄影服务；道路普通货物运输；儿童用品、家具的租赁服务。
1,食品机械、乳品机械、工程机械加工、销售、安装，防腐保温工程施工，线路、管道、电气仪表设施安装、检修，自营和代理各类商品及技术的进出口业务。
1,预包装食品、散装食品的零售；纺织品及原料、环保设备及配件、陶瓷产品、化工设备、化工产品（除危险化学品）、有色金属制品、金属材料、谷物、饲料、日用百货、建筑材料、劳保用品的销售。
1,金属矿产品、五金交电、电器设备、矿山机械设备及配件、建筑工程用机械及配件、化工产品、建筑材料销售。
1,机电设备的研发、销售；计量器具、机械设备及零部件、五金、交电、针纺织品、服装、装饰材料、日用杂品、纺织原料、金属材料、计算机软硬件、办公设备、电线电缆销售；机械设备维修；计量器具及机械设备技术咨询服务。
1,仪器仪表、电器设备、针纺织品及原辅料、橡塑制品、皮革制品、电脑及其配件、电脑耗材、通讯器材及配件（不含无线电发射设备、卫星电视广播地面接收设施）、办公用品、金属材料、建筑材料、保温材料、润滑油、机泵、阀门、五金工具、机电产品、日用百货、消防器材、劳护用品、过滤设备及配件、装潢材料、服装的销售；汽车租赁。
1,许可经营项目：无 一般经营项目：包装材料、木制品、纸制品、塑料制品、五金制品、劳保用品、办公文具、机械、润滑油、除危险化学品外的化工产品销售。
1,建筑材料、装饰材料、金属制品、金属材料、矿产品、钢材、煤碳、化工产品（不含危险品）、塑料制品、一类医疗器械、针纺织品、化妆品、家具、家用电器、工艺品、珠宝首饰、服装鞋帽、办公用品、汽车配件、包装材料、电子产品、数码产品、五金交电、电线电缆、机电设备、机械设备、计算机软硬件及配件、木制品、玻璃制品销售。
1,研发、生产、销售：空气净化设备及配件、空气过滤器、印刷器材及配件。销售：塑胶制品、纸张、包装材料、办公用品、电子产品、机电设备、化工原料及产品（危险化工品除外）、润滑油。
1,许可经营项目：无 一般经营项目：生、鲜食用农产品，竹木制品的销售；花卉、苗木的种植。
1,生物科技、医药科技领域内的仪器及其相关耗材试剂的技术开发、技术咨询、技术服务、技术转让；销售：实验设备、实验耗材、仪器仪表、一类医疗器材；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品及技术除外）。
1,民用建材、石材、土石方、家具、五金产品、电气设备、装饰材料、仪器设备、劳保用品、汽车配件、通用机械零部件、配电盘、防水材料、办公用品、网络耗材、电脑配件销售。
1,橡塑制品、塑料制品、化工产品及原料（除危险品）、电子产品的销售；自营和代理各类商品及技术的进出口业务，但国家限定公司经营或禁止进出口的商品和技术除外。
1,自营和代理各类商品及技术的进出口业务；服装服饰及面辅料、针纺织品、纺织原料、鞋帽、箱包、化妆品、工艺品、皮革制品、包装材料、床上用品、日用百货的购销。
1,预包装食品兼散装食品批发与零售；销售：文化用品、办公用品、劳保用品；商务咨询、会务服务。
1,金属材料、金属制品、化工原料及产品（除危险化学品）、纸制品、塑料制品销售；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品及技术除外）。
1,钢材、焊接材料、五金工具、电子产品、矿山机械设备及配件、个人劳动安全防护用品、电线、电缆销售；起重机械设备、配件销售及维修。(依法须经批准的项目，经相关部门批准后方可开展经营活动）
1,节能产品研发及销售；机电设备、机械设备、电子成套设备、仪器仪表、计量器具、通信设备、计算机配套设备及耗材销售；建筑智能化设备的安装、维修、保养、技术咨询及技术服务；旱同能源管理；建筑智能化工程；计算机系统工程、环保工程施工。
1,从事汽车、工程机械、石油石化装备科技领域的技术开发、技术咨询、技术服务、技术转让；汽车配件、汽车用品、机械设备、家用电器、电子产品、建筑材料、装饰材料、玩具、计算机软件及辅助设备的批发、零售。
1,电力领域的技术开发、技术咨询、技术服务；计算机系统技术服务；计算机软件及辅助设备、电子产品、机械设备销售；经济信息咨询；企业管理咨询。
1,保健食品、健身器材、化妆品、计生用品、一类医疗器械、服装、纺织品、办公用品的销售。（按许可证所列范围和期限经营）
1,煤炭批发，焦炭、农副产品（除蚕茧、种子）、铁矿砂、电力设备材料、钢材、建筑材料、家用电器、水产品、针纺织品销售，普通货物仓储服务，国内货运代理。
1,商品混凝土生产及销售，建材、砂石销售；普通货物道路运输服务。
1,焦炭、纺织原料、服装、纺织品的批发；机械设备及配件的销售；农业机械的制造、加工；秸秆颗粒的研究、开发、制造、加工、销售。
1,预包装食品（食盐限零售）批发、零售；鲜（冻）畜禽肉零售。
1,金属材料、化工产品、建筑材料、电子产品、轴承、不锈钢制品、电气设备销售。
1,许可经营项目：无 一般经营项目：二手车经纪；代办车辆上牌、办证、年审服务。**（上述经营范围涉及专项审批的，经批准后方可经营）**
1,汽车租赁；汽车清洗服务（限分支机构）；汽车配件、五金交电、机电设备、环保设备、服装服饰、日用百货、办公用品、文化用品、卫生洁具销售。
1,电子元器件、电子产品、铁氧体磁芯、电磁干扰滤波器销售；货物及技术的进出口业务。
1,橡胶制品、日用品百货、纺织品、五金产品、机械设备、玩具、鞋帽、工艺礼品、电子产品销售；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。
1,农业机械及配件、汽车（含小轿车）、摩托车及配件、建筑机械、运输机械、机电产品及配件、橡胶制品、金属材料、装璜材料、建筑材料销售；摩托车租赁服务，仓储服务；自有房屋、场地的租赁服务。
1,家具生产、销售；服装、鞋帽、日用百货、电子产品、针织品、电气设备、家用电器、五金产品、体育用品、办公用品、健身器材、灯具、厨卫用品、照相器材、不锈钢制品、数码产品销售。
1,计算机软硬件、机电设备、摄像机、录像机、家用电器、办公设备销售及技术服务；安防设备及配件、通讯设备的安装、调试、销售及技术服务；楼宇智能化系统工程的设计及施工；门禁系统的安装及调试；弱电工程施工；货物运输代理。
1,烟零售、日用百货、塑料制品、办公文具、日用杂品、劳动安全防护用品、办公用机械、服装、鞋帽销售。
1,工艺品、食品（凭有效许可证经营）、陶瓷制品、木制品、玻璃制品、塑料制品、金属制品、花卉、苗木、眼镜、服装、箱包、日用品的销售。（依法需经批准的项目，经相关部门批准后方可开展经营活动）
1,服装、服饰、鞋帽的生产、销售；皮革制品、纺织品、建筑材料、塑料制品、金属材料、日用百货、家用电器、五金工具、玩具的销售。
